id,src,txt
20018,books,"theres a whole group of richies , dagdron said as earl finally made it up onto his garbage can ."
167303,books,"he wanted you to go straight to mit , although how we were going to pay for that , i really do n't have any - `` dad interrupted her ."
27047,books,"he wants us to know hes here , alistair said ."
156171,books,"i assure you that we have every reason to expect his memory to return shortly , if you will only have a care not to- '' `` yes , yes , of course , '' temeraire said , looking at him not at all ."
124691,books,"you both had better figure out a way to get along in front of everyone else because we cant afford for ham to blow his cover , john said firmly ."
98604,books,"`` me and zane 'll just bunk together , '' ty was arguing ."
187459,books,"clearing his throat to make sure his voice didnt quiver , ms. lopez , its nice to meet you ."
100196,books,"i do n't have to tell you what jaimie means to me ... '' `` to all of us , '' javier corrected ."
172537,books,"as if this were a side conversation i wasnt involved in , hayes said back to the whole room , oh , shes hot ."
33108,books,"its not one of my journey things and its happening rather suddenly , but- gilla cut her off ."
