id,src,txt
15945,qnli,"The province is bordered by Kashmir (Azad Kashmir, Pakistan and Jammu and Kashmir, India) to the northeast, the Indian states of Punjab and Rajasthan to the east, the Pakistani province of Sindh to the south, the province of Balochistan to the southwest, the province of Khyber Pakhtunkhwa to the west, and the Islamabad Capital Territory to the north."
34629,qnli,"The coastal plains of the Persian Gulf and Gulf of Oman in southern Iran have mild winters, and very humid and hot summers."
32835,qnli,"The inland parts of northern Greece, in Central Macedonia and East Macedonia and Thrace feature a temperate climate with cold, damp winters and hot, dry summers with frequent thunderstorms."
34489,qnli,"An apex predator in one environment may not retain this position as a top predator if introduced to another habitat, such as a dog among alligators, a skunk in the presence of the great horned owl immune to skunk spray, or a snapping turtle among jaguars; a predatory species introduced into an area where it faces no predators, such as a domestic cat or a dog in some insular environments, can become an apex predator by default."
55939,qnli,"Most fish, reptiles, amphibians, and birds appear green because of a reflection of blue light coming through an over-layer of yellow pigment."
45953,qnli,"The natural numbers N (including 0) under addition form a monoid, as do the nonzero integers under multiplication (Z ∖ {0}, ·), see above."
24109,qnli,"Tennessee is bordered by Kentucky and Virginia to the north, North Carolina to the east, Georgia, Alabama, and Mississippi to the south, and Arkansas and Missouri to the west."
5093,qnli,"This definition is motivated by the idea (itself an instance of general structural considerations outlined above) that the map G → G / N that associates to any element g its coset gN be a group homomorphism, or by general abstract considerations called universal properties."
36068,qnli,"Except for the two first films it produced, Claude Chabrol's Le scandale (English title The Champagne Murders) and Romain Gary's Les oiseaux vont mourir au Pérou (English title Birds in Peru), it was only involved in French or other European co-productions, the most noticeable ones being Louis Malle's Lacombe, Lucien, Bertrand Blier's Les Valseuses (English title Going Places), and Fred Zinnemann's The Day of the Jackal."
2126,qnli,"The numbers of antelope plummeted across Botswana, with a resultant decline in predator numbers, while elephant numbers remained stable and hippopotamus numbers rose."
