id,src,txt
57896,qqp,What is the NTSE 2016 cutoff for Stage 1 Karnataka? This exam was conducted on 6/11/2016.
103979,qqp,H4 ead trump?
43672,qqp,What Is the meaning of 210 MW unit of a power plant? In other words what does it means of 210 or 250 or 600 MW power plant?
58453,qqp,Is there any uniform or some dress restriction for boys in IIIT Allahabad for freshers?
70400,qqp,"Do you agree with Lukas Podolski that Jose Mourinho's treatment of former German captain Bastian Schweinsteiger is ""ignoble?"
30815,qqp,Why is Prime Minister Modi asking TN and Karnataka to maintain law and order when there is a problem only in Karnataka?
29315,qqp,Foursquare: Are there any venues in North Korea?
53592,qqp,Kalmia latifolia is used for?
94019,qqp,In want job in area of Digital marketing as entry level in abroad?
160831,qqp,"Let x assumes the value 0,1,2 and 3 with respective probabilities 0.51, 0.38, 0.10 and 0.01 the mean of distribution is?"
