id,src,txt
31282,qqp,What are primary and secondary businesses?
90895,qqp,How can the area of shaded region be calculated in the picture below?
117903,qqp,Is there any item not available online?
20014,qqp,Can you prevent bullying in schools?
122707,qqp,Self-Publishing: How can I give away my eBook for free?
68669,qqp,111
43756,qqp,Who will become the Chief Minister of Tamil Nadu from the election in 2016?
122052,qqp,How do I stop focusing on the ‘wrong things’?
82613,qqp,Where can I find an ebook for N.D. Bhatt engineering drawing?
9444,qqp,Dating older women?
