id,src,txt
185361,books,"a union of thirteen races mastering the elements , exploring all there is to see and do in the vast and infinite universe then discovering their own past , being time masters the pregivers ."
72503,books,"it seemed to hesitate for a moment , and then a robed and hooded figure emerged into the lamplight ."
136671,books,"whatever happened , happened ."
5977,books,"over the next week jinny worked his angle , and roger worked his angle , and gwen worked her angle ."
19026,books,it casts of sparks on each collision .
62461,books,"conan straightforwardly believed that the validity of any idea should be judged on its merit , not upon the authority with which it was imposed ."
111678,books,"its armour was gold and red and the ship itself was shaped like a mythical dragon ; huge mechanical wings extended outwards , absorbing the glow of the park 's gloam light ."
34326,books,"because you were always the powerful one dramon and it would only have been a matter of time before you had found a way to overthrow me and take the throne because the desire to be on top is an intricate part of you , campion replied truthfully ."
15369,books,you helped shape it .
8827,books,she drove .
