id,src,txt
31505,wiki,"Patrick Rafter of Australia 4–6, 6–1, 6–2, in Delray Beach, Florida."
31514,wiki,"Dominik Hrbatý of Slovakia 6–2, 7–6(4), in Adelaide, Australia.  "
89116,wiki,Gabriela Dabrowski /  Marie-Ève Pelletier def.  
31501,wiki,"Greg Rusedski, 6–4, 6–7(11,) 7–6(5), 6–2.  "
14829,wiki,Júlio Silva def.  
53433,wiki,"Tiviot Dale station was located on the Cheshire Lines Committee (CLC) operated Stockport, Timperley and Altrincham Junction Railway line from Portwood to Skelton Junction, a section of what became the Woodley to Glazebrook line."
37812,wiki,Eduardo Schwank def.  
54922,wiki,"The board of school directors may hold a public hearing on the budget, but are not required to do so."
53627,wiki,"The board of school directors may hold a public hearing on the budget, but are not required to do so."
148891,wiki,Vacancies in the fiscal officership or on the board of trustees are filled by the remaining trustees.
