id,src,txt
165834,wiki,St. John's has an average class size of 15.
140277,wiki,"Dabas District borders with Gyál District and Monor District to the north, Cegléd District to the east, Kecskemét District and Kunszentmiklós District (Bács-Kiskun County) to the south, Ráckeve District and Szigetszentmiklós District to the west."
102297,wiki,Living Flinders is also part of the SA Government's Naturelinks program as well as an important component of the Trans Australia Eco-link.
125521,wiki,Many other federal subjects had a Muslim population of 0.1% to 0.9%.
21435,wiki,"The school had also been ranked 36th in the state of 328 schools in 2012, after being ranked 24th in 2010 out of 322 schools listed."
55093,wiki,In final implementation these regulations prohibit some foods and beverages on the school campus.
21437,wiki,"The school was ranked 21st in the magazine's September 2006 issue, which included 316 schools across the state."
68359,wiki,"Gandhi's Satyagraha movement was based on a belief in resistance that was active but at the same time nonviolent, and he did not believe in using non-resistance (or even nonviolent resistance) in circumstances where a failure to oppose an adversary effectively amounted to cowardice."
201175,wiki,"The district is located in Matabeleland North Province, in northwest Zimbabwe, bordering Botswana and the Republic of Zambia."
182243,wiki,"N-VA does not openly advocate the partition of Belgium, instead proposing a confederalist solution, where the center of power would shift to the regional governments, while certain tasks such as e.g. the army, diplomacy or the national football competition would remain on the Belgian level."
