id,src,txt
87489,books,but remember that one time when i raped my neighbor=s wife ?
133759,books,"texting the address to all of you , fly like the wind if you dont want to miss the fun ."
1930,books,jeanette was picking at the food like she wasnt game to eat more than a nibble at a time .
170645,books,"chemistry is that branch of natural philosophy in which the greatest improvements have been and may be made ; it is on that account that i have made it my peculiar study ; but at the same time , i have not neglected the other branches of science ."
154284,books,do i have such courage and strengthand nobility ?
87803,books,whats not fair ?
9237,books,"franz doesnt inform you of much , does he ?"
136650,books,"we are neither at liberty , nor are we able to make decisions at this time , being as we are , quite far in both distance , and communication , from any of the sources from which you might have heardthese rumors ."
64907,books,"palto addressed the rholians , if you have not prepared yourself to leave already then do so now ."
184998,books,"why dont you read that note for the whole class , hagget ?"
