id,src,txt
9965,qnli,"Sunlight may be stored as gravitational potential energy after it strikes the Earth, as (for example) water evaporates from oceans and is deposited upon mountains (where, after being released at a hydroelectric dam, it can be used to drive turbines or generators to produce electricity)."
2577,qnli,"The development of new technologies has made it dramatically easier and cheaper to do sequencing, and the number of complete genome sequences is growing rapidly."
9938,qnli,"Water storage and supply for Melbourne is managed by Melbourne Water, which is owned by the Victorian Government."
2076,qnli,"ISPs with more than one point of presence (PoP) may have separate connections to an upstream ISP at multiple PoPs, or they may be customers of multiple upstream ISPs and may have connections to each one of them at one or more point of presence."
45463,qnli,"A microbrewery, or craft brewery, produces a limited amount of beer."
23851,qnli,He has sold over 30 million digital songs in the United States making him one of the best-selling digital artists of all-time.
36570,qnli,"The basic ingredients of beer are water; a starch source, such as malted barley, able to be saccharified (converted to sugars) then fermented (converted into ethanol and carbon dioxide); a brewer's yeast to produce the fermentation; and a flavouring such as hops."
33298,qnli,Renewable wind energy was about 6% of total consumption in 2009.
11611,qnli,Water is stored in a series of reservoirs located within and outside the Greater Melbourne area.
5671,qnli,Pubs may be venues for pub songs and live music.
