id,src,txt
123593,qqp,Virtualization: How do I configure the VirtualBox so that the OS in it can communicate with the host OS?
155739,qqp,"Can a company take a loan from its promoter under the Companies Act, 2013 and not be covered by the Companies (Acceptance of Deposits) Rules, 2014?"
157668,qqp,"What % of a salaried person's income goes back to the Govt in India in the form of direct and indirect taxes? Approx 30% is deducted at source itself, then you pay VAT, Service tax etc"
138440,qqp,Can a mobile number of a certain network provider from one telecom circle be ported to the same network provider of another circle (of same state)?
8419,qqp,String indexing PHP?
135399,qqp,Vocational education details in hindi?
80674,qqp,"For big data, Java or C++?"
89024,qqp,"How can I do non-linear regression analysis? For example, when the shape of data distribution is curved."
79888,qqp,Is there an example of using 1 layered kernel methods in TensorFlow?
114516,qqp,Payment Processing: How different is nodal account different from current/savings account? explain in detail about this system as allowed by RBI (India)
