id,src,txt
30017,qnli,Popper puzzled over the stark contrast between the non-scientific character of Freud and Adler's theories in the field of psychology and the revolution set off by Einstein's theory of relativity in physics in the early 20th century.
50567,qnli,In 1917 Sun Yat-sen had become commander-in-chief of a rival military government in Guangzhou in collaboration with southern warlords.
55799,qnli,Erikson's theory of stages of development includes the identity crisis in which adolescents must explore different possibilities and integrate different parts of themselves before committing to their beliefs.
17573,qnli,Androphilia and gynephilia are terms used in behavioral science to describe sexual orientation as an alternative to a gender binary conceptualization.
12002,qnli,The military history of the American side of the war involved different strategies over the years.
57709,qnli,"The innovation of the term ""Near East"" to mean the holdings of the Ottoman Empire as early as the Crimean War had left a geographical gap."
39809,qnli,The divergence between those focused on science and those still entrenched in the idea of a general scholar exacerbated the epistemological tensions that were already beginning to emerge.
27762,qnli,"In the same way as Barth, in his approach to ethnicity, advocated the critical focus for investigation as being ""the ethnic boundary that defines the group rather than the cultural stuff that it encloses"" (1969:15), social anthropologists such as Cohen and Bray have shifted the focus of analytical study from identity to the boundaries that are used for purposes of identification."
21582,qnli,The two ethnic minorities were often viewed differently by White Americans who were often well-disposed towards the Japanese but condescending towards the Chinese.
32516,qnli,"Gene was coined in 1909 by Danish botanist Wilhelm Johannsen to describe the fundamental physical and functional unit of heredity, while the related word genetics was first used by William Bateson in 1905."
