id,src,txt
152514,wiki,"Taylor was confirmed by the United States Senate on July 22, 1966, and received his commission the same day."
134229,wiki,"He was confirmed by the United States Senate on June 28, 1972, and received his commission on June 28, 1972."
59659,wiki,"The population of the municipality, according to the census of 1995, was 25, 591.  "
181530,wiki,"He was confirmed by the United States Senate on September 25, 1979, and received his commission on September 26, 1979."
43317,wiki,"He was confirmed by the United States Senate on February 20, 1907, and received his commission the same day."
29913,wiki,All the water in the municipality is in rivers and streams.
135665,wiki,"He was confirmed by the United States Senate on December 21, 1925, and received his commission the same day."
43741,wiki,"As of the 2011-12 school year, the district's one school had an enrollment of 599 students and 48.3 classroom teachers (on an FTE basis), for a student–teacher ratio of 12.40:1."
162038,wiki,The legislature convenes its regular sessions at noon on the second Tuesday in January of odd-numbered years.
56298,wiki,"As of 2003, the town had an estimated population of 4,256 and a density of 56.43 persons per km²."
