id,src,txt
36189,qqp,Value of Indian 1 rupee silver coin of George 5 King Emperor 1916?
42568,qqp,Is the Eurofighter Typhoon better than a F-22 and F-35?
68071,qqp,Mahabharata (Hindu epic): Who was Kunti and how were her sons born?
30620,qqp,What are effects of 8th house Rahu Mahadasha? Rahu with mercury in Vrishabha afflicted by 8th aspect of Mars in Tula.Mars in conjunction with Saturn?
8511,qqp,"Were there any magazines similar to ""Playboy"" or ""Hustler"" in the 19th century?"
84132,qqp,Amsterdam shelter donate jack Russell?
64690,qqp,Who starred in the movie Karate Kid?
147892,qqp,"Mahabharata (Hindu epic): Why did Guru Drona not use divine weapons to kill Ghatotkach? If he had used, then Karna would have had his Shakti weapon, while fighting with Arjuna."
128094,qqp,译文 Glass fiber reinforced resin matrix composites?
41484,qqp,Statistics on firing squads in ww1?
