id,src,txt
12514,qnli,"In the midst of the European sovereign-debt crisis, Radek Sikorski, Poland's Foreign Minister, stated in November 2011, ""I will probably be the first Polish foreign minister in history to say so, but here it is: I fear German power less than I am beginning to fear German inactivity."
30318,qnli,"Although it is not known exactly when Chopin first met Liszt after arriving in Paris, on 12 December 1831 he mentioned in a letter to his friend Woyciechowski that ""I have met Rossini, Cherubini, Baillot, etc.—also Kalkbrenner."
31977,qnli,A ski-jump ramp works by converting some of the forward rolling movement of the aircraft into vertical velocity and is sometimes combined with the aiming of jet thrust partly downwards.
2421,qnli,"In the late 2000s, Radio Mogadishu also launched a complementary website of the same name, with news items in Somali, Arabic and English."
3489,qnli,"Former Secretary of State Condoleezza Rice (who was famously mistaken for a ""recent American immigrant"" by French President Nicolas Sarkozy), said ""descendants of slaves did not get much of a head start, and I think you continue to see some of the effects of that."
36325,qnli,"""I regret to say there is"", Burke replied, ""I have indeed made a great sacrifice; I have done my duty though I have lost my friend."
48959,qnli,"It was originally designed to carry water to Devonport town, but has since been shortened and now carries water to Burrator Reservoir, which feeds most of the water supply of Plymouth."
55661,qnli,"Chopin, now alone in Vienna, was nostalgic for his homeland, and wrote to a friend, ""I curse the moment of my departure."
4652,qnli,This model has been refined since the discovery of genes that can encode multiple proteins by alternative splicing and coding sequences split in short section across the genome whose mRNAs are concatenated by trans-splicing.
1753,qnli,Here his parents continued running their boarding house for male students; the Chopin Family Parlour (Salonik Chopinów) became a museum in the 20th century.
