id,src,txt
16980,wiki,"As a part of these responsibilities, the department tracks traffic volumes along its roadways until a metric called average annual daily traffic (AADT)."
79312,wiki,Monday to Saturdays there is a two-hourly service (with additional a.m peak workings) eastbound to Cleethorpes and westbound to Barton-on-Humber.  
110730,wiki,"By 1947, just before the start of the British Rail era, there were 33 services each direction between Avonmouth and Temple Meads, and 18 on Sundays."
37361,wiki,"H.R. 1871 contains no intergovernmental or private-sector mandates as defined in the Unfunded Mandates Reform Act and would have no impact on the budgets of state, local, or tribal governments."
110687,wiki,"Most services start at Bristol, but one evening service to Avonmouth begins at Weston-super-Mare."
196689,wiki,Extra half-hourly services call at this station during the peak-hours.
3880,wiki,"In fiscal 2017, the station was used by an average of 4576 passengers daily."
3395,wiki,Both trains are hauled by Santragachi Electric Loco Shed based WAP-7 locomotive.
15340,wiki,This was the second year of Governor Rendell's policy to fund some districts at a far greater rate than others.
110748,wiki,"In 1995, an hourly timetable was introduced for peak times, but services terminated at Avonmouth so that a single Sprinter unit could work the service."
