id,src,txt
33878,qnli,"Beyoncé Giselle Knowles-Carter (/biːˈjɒnseɪ/ bee-YON-say) (born September 4, 1981) is an American singer, songwriter, record producer and actress."
4047,qnli,"Kanye Omari West (/ˈkɑːnjeɪ/; born June 8, 1977) is an American hip hop recording artist, record producer, rapper, fashion designer, and entrepreneur."
30412,qnli,"Madonna Louise Ciccone (/tʃɪˈkoʊni/; Italian: [tʃikˈkoːne]; born August 16, 1958) is an American singer, songwriter, actress, and businesswoman."
21145,qnli,"Tibet (i/tᵻˈbɛt/; Wylie: Bod, pronounced [pʰø̀ʔ]; Chinese: 西藏; pinyin: Xīzàng) is a region on the Tibetan Plateau in Asia."
42088,qnli,"Florida i/ˈflɒrɪdə/ (Spanish for ""flowery land"") is a state located in the southeastern region of the United States."
21868,qnli,"PlayStation Plus (commonly abbreviated PS+ and occasionally referred to as PSN Plus) is a premium PlayStation Network subscription service that was officially unveiled at E3 2010 by Jack Tretton, President and CEO of SCEA."
24517,qnli,"PlayStation Network is the unified online multiplayer gaming and digital media delivery service provided by Sony Computer Entertainment for PlayStation 3 and PlayStation Portable, announced during the 2006 PlayStation Business Briefing meeting in Tokyo."
43206,qnli,The genome-wide genetic study carried out in 2010 by Behar et al.
35499,qnli,"The population density was 3,292.6 people per square mile (1,271.3/km²)."
42666,qnli,"The population density was 4,270.33 people per square mile (2653.47/km²)."
