id,src,txt
19131,qnli,"Males had a median income of $32,207 (+/-"
56826,qnli,"Residents in Society Hill had a median household income of $93,720 while residents in one of North Philadelphia's districts reported the lowest median household income, $14,185."
634,qnli,"The median income for a household in the city was $26,969, and the median income for a family was $31,997."
53087,qnli,"Males had a median income of $36,984 versus $31,076 for females."
13180,qnli,"The median household income in Boston was $51,739, while the median income for a family was $61,035."
682,qnli,"$2,354) and the median family income was $35,488 (+/-"
7369,qnli,"The per capita income for the city was $20,069 (+/-"
7953,qnli,"In 2000, the median income for a household in the city was $45,733, and the median income for a family was $53,060."
181,qnli,"Three days later, the Cubs sent Alfonso Soriano to the New York Yankees for minor leaguer Corey Black."
5986,qnli,"Shortly before the trade deadline, the Cubs traded Matt Garza to the Texas Rangers for Mike Olt, C. J. Edwards, Neil Ramirez, and Justin Grimm."
