id,src,txt
144546,wiki,The river then flows north west before crossing the Central Arnhem Road then veering north and later forming multiple braided channels and feeding the Arafura Swamp before eventually discharging into the Glyde River which in turn empties into Castlereagh Bay and the Arafura Sea.
122411,wiki,"The east side of the park is quieter, with woodland and paths leading up the slopes to Motherwell."
137937,wiki,"The collection of standing stones here is the largest in Australia with rock art petroglyphs numbering over one million, many depicting images of the now extinct thylacine (Tasmanian tiger).The Dampier Rock Art Precinct, which covers the entire archipelago, is the subject of ongoing political debate due to historical and proposed industrial development."
172913,wiki,"Waterston grew up in New York City, the son of actor Sam Waterston and Barbara Rutledge."
144548,wiki,"The river catchment occupies an area of 10,391 square kilometres (4,012 sq mi) and is wedged between the Blyth River catchment to the west, the Walker and Roper River catchments to the south and the Buckingham and Koolatong River catchments to the east."
128433,wiki,"When full, the Terrigal Lagoon covers an area of around 29 hectares (72 acres).A large part of the upper catchment area of Terrigal Lagoon is rural land, most of which has been cleared."
144545,wiki,The headwaters of the river rise at the base of the Mitchell Ranges and are fed by spring discharge from an extensive dolomite aquifer that supports areas of rainforest along the banks.
149190,wiki,She finished ninth over 3000 metres at the 2003 IAAF World Indoor Championships in Birmingham in an indoor personal best time of 8:59.76 minutes.
86756,wiki,"After emerging from the higher mountains, Conasauga Creek passes by the town of Etowah in Mcminn County, before discharging into the Hiwassee River in Polk County."
58672,wiki,"Scrubber systems (e.g. chemical scrubbers, gas scrubbers) are a diverse group of air pollution control devices that can be used to remove some particulates and/or gases from industrial exhaust streams."
