id,src,txt
138104,books,"when saint stopped at the foot of the dais , callum spoke ."
12485,books,lorie stopped and turned to yvonne .
119456,books,the interrogator cleared his throat and addressed jonas .
113974,books,alistair waited until they were at the top of the stairs before he spoke again .
82042,books,ham grinned .
167129,books,"jim thought for a minute , then replied , yes , you do tests on aircrafts , and i hear you do some top-secret investigations regarding craters in the earth out there ."
42839,books,bianchi said as he swirled the liquor in his glass .
185856,books,professor lyall quirked an eyebrow .
18652,books,"''nae need tae get radgie , '' says wee jocko mctavish ."
166216,books,"he was back home on leave last month and he says all them army fellas do is just sit around , polish boots and peel potatoes ."
