id,src,txt
55940,qnli,The government of Saint Helena produces its own coinage and banknotes.
57220,qnli,"The pigeon family, flamingos and penguins have adaptations to produce a nutritive fluid called crop milk that they provide to their chicks."
37291,qnli,"All Lebanese laws are written in the standard literary form of Arabic, though parliamentary debate may be conducted in Lebanese Arabic."
17761,qnli,"A few countries use only the U.S. Dollar for paper money, while the country mints its own coins, or also accepts U.S. coins that can be used as payment in U.S. dollars, such as the Susan B. Anthony dollar."
14490,qnli,"Ancient Greek philosophers, including Parmenides and Heraclitus, wrote essays on the nature of time."
36349,qnli,"Some cynics also erroneously point out that the Federal Reserve makes more profit from dollar bills than dollar coins because they wear out in a few years, whereas coins are more permanent."
29416,qnli,"Most denominations share common beliefs in the major aspects of the Christian faith while differing in many secondary doctrines, although what is major and what is secondary is a matter of idiosyncratic belief."
36135,qnli,"Swaziland's currency is pegged to the South African Rand, subsuming Swaziland's monetary policy to South Africa."
3518,qnli,"Christianity, Judaism, Zoroastrianism, and the Sunni branch of Islam are officially recognized by the government, and have reserved seats in the Iranian Parliament."
40464,qnli,"When currently issued in circulating form, denominations equal to or less than a dollar are emitted as U.S. coins while denominations equal to or greater than a dollar are emitted as Federal Reserve notes (with the exception of gold, silver and platinum coins valued up to $100 as legal tender, but worth far more as bullion)."
