id,src,txt
95281,books,"as the unicorn dodged the wyvern 's pass for the third time , a huge , rocklike monster reared up from beneath the snow , swiping at us with a massive club ."
163046,books,now his forward movement was too great for the bullet to stop him and the m16 barrel was in podgy 's stomach when the third shot exploded .
143403,books,"gray gained his feet , took aim at raoul 's back , and fired ."
10180,books,"the sudden thump , thump of edna 's cane interrupted them , the sound growing louder the closer it came ."
109810,books,i stopped the throwing knife a quarter of an inch before stabbing it into the wererat 's windpipe .
100992,books,"the sub struck the seamount , burying its nose in the thick silt ."
113639,books,"i swing the rifle around , square my shoulders , and let loose the bullet that completes the circle ."
128923,books,"all along the battle line the shields rose up , each twice the height of a man , and in the next instant the wave of agwen 's knights slammed into that obstacle with a terrible force ."
79918,books,boomer 's end was swift-over before the dog could feel the pain .
85284,books,sweat beaded on his belly and spilled onto niall 's glistening back and ass with each powerful crashing impact of their bodies .
