id,src,txt
4360,qnli,"Common types are the common chaffinch, common blackbird, house sparrow and common starling; all small birds."
49081,qnli,"Summers are long, extending from early April to October, with the monsoon season occurring in the middle of the summer."
21055,qnli,"The shops are very elegant, and the streets are kept exceedingly clean."""
56114,qnli,"Spring and autumn are unpredictable and can range from chilly to warm, although they are usually mild with low humidity."
22048,qnli,"Summer days are usually warm and pleasant with average temperatures hovering between 15 and 25 °C (59 and 77 °F), and a fair amount of sunshine."
29562,qnli,"The municipality had 266 primary classes and 5,040 pupils."
39897,qnli,"Summers are typically hot and muggy, fall and spring are generally mild, and winter is cold."
41844,qnli,Spring starts in March and is rainy with changeable weather.
11076,qnli,"At the beginning of the academic year 2009-10, 230 students were enrolled in primary school and 286 in secondary school."
28489,qnli,July and August are the warmest months with mean daily maxima over 19 °C (66 °F).
