id,src,txt
87708,books,"when he sat there stoically , brynn finally found her voice ."
39418,books,kenji laughs a little .
142989,books,"tilting her head to the side , she holds my gaze for a minute before speaking ."
118105,books,hon nods .
143483,books,"violet almost choked , but managed finally to compose herself ."
84158,books,cas smiles .
192087,books,"when sir alistair stared at her , well , he was looking at her ."
39501,books,"after a beat , grace speaks ."
56776,books,becca shrugs .
60027,books,"tall , thick with fat and muscle , and the guy was a fighter ."
