id,src,txt
61441,wiki,"On 5 May 2014, during the 2014 Venezuelan protests, armed colectivos attacked and burned a large portion of Fermín Toro University after intimidating student protesters and shooting one."
69349,wiki,"On 14 December 2011, Vladimir Putin submitted documents for nomination to the Central Election Commission."
103200,wiki,"The Glasgow Museum of Transport in Glasgow, Scotland was established in 1964 and initially located at a former tram depot in Pollokshields."
24258,wiki,"Sergei Yushenkov was shot dead near his house in Moscow on 17 April 2003, just hours after finally obtaining the registrations needed for his Liberal Russia party to participate in the December 2003 parliamentary elections in 55 regions."
121350,wiki,The Tasmanian House of Assembly is the lower house of the Tasmanian Parliament.
34207,wiki,Fin Fang Foom battles Iron Man in the limited series Iron Man: Viva Las Vegas.
104940,wiki,"The Cairns Historical Society was founded in 1958 to record and preserve the history of North Queensland, Australia."
11066,wiki,"Chris Hemsworth stars as the character in the Marvel Cinematic Universe, first appearing in Thor (2011), and subsequently appearing in The Avengers (2012), Thor: The Dark World (2013), Avengers: Age of Ultron (2015), Thor: Ragnarok (2017), Avengers: Infinity War (2018), and Avengers: Endgame (2019)."
116220,wiki,In the first year of his contract Tömmernes played four games in the J20 SuperElit recording a goal and an assist.
2131,wiki,"Yohannes Yual Both (or Johannes Yoal Bath etc.) was a leader of the South Sudan Defense Forces whose mobile forces gave the Sudan People's Liberation Army considerable difficulty during the Second Sudanese Civil War (1983–2005).In August 1991 Riek Machar, Lam Akol and Gordon Kong announced that John Garang had been ejected from the SPLM."
