id,src,txt
37355,qnli,"jazz singer Harry Connick, Jr."
1878,qnli,"Queen received the inaugural VH1 Rock Honors at the Mandalay Bay Events Center in Las Vegas, Nevada, on 25 May 2006."
30681,qnli,"John Forbes Kerry was born on December 11, 1943 in Aurora, Colorado, at Fitzsimons Army Hospital."
22136,qnli,"The band's drummer Roger Taylor commented; ""We never thought we would tour again, Paul [Rodgers] came along by chance and we seemed to have a chemistry."
47426,qnli,"""Run the World (Girls)"" and ""Best Thing I Never Had"", which both attained moderate success."
36051,qnli,"Can't Turn Around"" which reached #10 in the UK singles chart in September 1986."
36177,qnli,LeToya Luckett and Roberson became unhappy with Mathew's managing of the band and eventually were replaced by Farrah Franklin and Michelle Williams.
16613,qnli,John XXIII gently helped him before bidding those present a last farewell.
2747,qnli,"Victoria married her first cousin, Prince Albert of Saxe-Coburg and Gotha, in 1840."
24702,qnli,"Pulitzer Prize–winning historian Garry Wills; American Academy of Arts and Sciences fellow Monica Olvera de la Cruz and MacArthur Fellowship recipients Stuart Dybek, and Jennifer Richeson."
