id,src,txt
14048,qqp,Quel est le plus vieux president de la republique francaise?
132465,qqp,Is the O+ blood group the universal donor or not?
70474,qqp,Is there any place to camp for 5 days/6nights which is for free with our own camping tent and gear in Bangalore?
99611,qqp,"Since President Trump got a presidential aircraft, Air Force One - Who or what is the use of his private jet for next 5 years?"
19051,qqp,India join NATO in future?
148172,qqp,Who will win in Argentina VS Uruguay FIFA World Cup qualification (CONMEBOL)?
7009,qqp,Switzerland free education for international students?
153311,qqp,Who will win in England VS Malta FIFA World Cup qualification (UEFA)?
21350,qqp,India- Can I file RTI on a private company regarding delay in my joining?
101190,qqp,What is the best e-commerce platform if you want to sell globally? Ps: based in singapore! Thank you!
