id,src,txt
19431,qqp,"How does tension, compression, shear, bending, and, torsion force act on an arch, truss, beam, or suspension bridge?"
142213,qqp,If time can be seen as the fourth dimension as Einstein believed does this mean that a creature that could travel in four dimensions  can travel in the same way through time as we can in three dimensions? If that is possible does this also mean that the future is as real as the past?
89111,qqp,Does a charged particle moving through a magnetic field experience a force? Express with condition maximum and minimum force it experiences.
33736,qqp,"If energy is not conserved in an expanding universe, can infinite energy be created? Is it potential energy or potentiality infinite?"
76529,qqp,If universe expands without limit is there infinite potential energy that transforms into kinetic energy (of expansion) all the time?
84199,qqp,Is linear momentum conserved during the collision of two bodies from opposite direction as it is conserved during the collision from same direction?
13052,qqp,"If evolution has no purpose nor direction, why do all life forms make copies of themself? Is not making copies of itself just as random?"
31698,qqp,"Why are Libertarians considered anarchists for espousing a system of voluntary economic and social interaction combined with the strict upholding of laws against killing, injuring, threat, theft, and fraud to protect against harm to person and property?"
34113,qqp,If dark energy is created with expansion can infinite of it be created?
56412,qqp,Why do non-feminists/neutrals/humanists/egalitarians/anti-feminists not want to be associated with the word 'feminist/feminism'? And why do feminists identify themselves as such?
