id,src,txt
69461,books,"`` dempsey , '' jack warned low ."
172161,books,"silently , victor regarded her for a moment ."
144880,books,"i 'll handle this , '' arvil said and stalked off ."
138104,books,"when saint stopped at the foot of the dais , callum spoke ."
111563,books,sonia sighed .
82042,books,ham grinned .
84504,books,there was a silent beat before viper carefully cleared his throat .
96098,books,"`` aurora is our queen , maddie , '' apollo said quietly ."
87809,books,after my parents died and she broke up with me ... '' i point to vaughn when i say 'she . '
104315,books,nick held his hand out to him .
