id,src,txt
155449,wiki,"Four 4.7-inch (119 mm) guns, ten 12-pounder guns and ten 6-pounder guns completed O'Higgins's gun armament."
44288,wiki,On the 12th Lowe reported: We had a fine view of the enemy camp fires during the evening and saw the rebels constructing batteries at Freestone Point.
104114,wiki,At the Battle of Dubienka (18 July 1792)
160157,wiki,He wrote to Major General Cyril Clowes at Milne Bay:
85169,wiki,"As Du Bois wrote later in The Crisis:The Boston Guardian was radical, intransigent and absolutely clear."
114517,wiki,"Larios was eventually forced to resign on 20 July 1932:As far as the technical side of hunting hounds is concerned I am frankly of the opinion that the natural advantages which I possess over any young British officer, by reason of my knowledge of fox-hunting, my experience of this country, and nationality, outweigh whatever disadvantages may be alleged to have accrued from my advancing years."
61093,wiki,On 5 September Peacock was in company with the sloop
89720,wiki,Having secured Brest
25197,wiki,"During these operations, Hood was conspicuous in his duty as second in command to Captain David Beatty and saw action for the first time, providing artillery support at the Battle of Atbara and Battle of Omdurman."
14139,wiki,"Banker Louis Wilde said:O'Neall is progressive, not narrow, conservative. ..."
