id,src,txt
62172,books,"`` uh , planning on pups sometime soon , '' regan finished and sonia grinned ."
43671,books,"`` this does n't make sense , '' belle noted quietly and jack uncrossed his arms to wrap one around her and pull her to his side ."
33005,books,"she threw her hand out to indicate the abundant christmas decorations that she , prentice and the kids put out most of which were old but some of which bella had bought , not to mention some framed pictures of her , annie and mikey that she 'd dotted around the place and replied , `` i already have ! ''"
53747,books,"her eyes slid to lahn and she finished , `` that is a challenge . ''"
182648,books,"billy kept hold of my eyes then his shifted to mitch before they moved to the floor and he asked , `` mitch , you marry auntie mara , can billie and me have your name ? ''"
66338,books,"`` all of it , '' regan put in and everyone looked to her but she was looking at sonia , `` was carefully planned from well before your parents died . ''"
156901,books,"bring shirts , pants , sweaters , underthings ."
128767,books,terri pointed to the enormous hills beyond the valley .
9780,books,"we walked up the steps , the warriors peeled off and diandra stepped away when i was presented to their king ."
61478,books,il huma lair encore frais et se surprit dans le reflet de la porte vitre avec une expression quil attribuait son pre .
