id,src,txt
10634,wiki,"In January 2010, Waugh announced she was staying with Hollyoaks until at least April 2011 after signing an 18-month contract."
34481,wiki,"Chepstow is administered by Monmouthshire County Council, one of the 22 unitary local authorities in Wales formed in 1996.  "
173859,wiki,The local church is dedicated to Saint Lawrence and belongs to the Parish of Šmarje pri Jelšah.
12302,wiki,"The majority of the inhabitants said they practised Ethiopian Orthodox Christianity, with 97.58% of the population reporting they practised that belief, and 1.6% were Muslim."
57168,wiki,A parish council is responsible for providing and maintaining a variety of local services including allotments and a cemetery; grass cutting and tree planting within public open spaces such as a village green or playing fields .
14814,wiki,"She plays on the Brazilian national team, and participated at the 2011 World Women's Handball Championship in Brazil."
122204,wiki,"Rodborough is served by Rodborough Parish Council, Stroud District Council and Gloucestershire County Council."
90696,wiki,The local church is dedicated to Saint Nicholas and belongs to the Parish of Cerklje na Gorenjskem.
64607,wiki,"The majority of the inhabitants practiced Ethiopian Orthodox Christianity, with 98.59% reporting that as their religion, while 1.33% were Muslim."
62027,wiki,"The current church was built of local lias stone cut and squared, with hamstone dressings."
