id,src,txt
34254,wiki,"Apples or oranges are often added to the mix, and some recipes also call for beaten eggs to be tempered into the drink."
141449,wiki,"During the 1988 United States presidential election, candidate Michael Dukakis highlighted the prominent role of sound bites and spin doctors in political campaigns by running a commercial that mocked contender George H.W. Bush's handlers' frustration over the gaffes of his vice presidential running-mate Dan Quayle."
78486,wiki,Two King Edward VII Stakes at Royal Ascot in June.
86147,wiki,"Bus services include the 471 to Bolton, Bury, and Rochdale and the 163 to Bury, Darn Hill, Middleton and Manchester, as well as other local services,  mainly operated by First Greater Manchester and Rosso."
63572,wiki,"The composition of Belgian chocolate has been regulated by law since 1894 when, in order to prevent adulteration of the chocolate with low-quality fats from other sources, a minimum level of 35 percent pure cocoa was imposed."
12867,wiki,"Although Malaysia is de iure a federal state, de facto most states depend on fiscal transfers from the federal government."
78489,wiki,"Starting the 11/2 fourth choice in the betting, Nathaniel took an early lead before settling in second place behind Debussy."
22128,wiki,"Face-lifts were performed as early as 1920, but it wasn’t until the 1960s when cosmetic surgery was used to reduce the signs of aging.  "
147249,wiki,"Many herbal teas are prepared by infusion, as well; lemon, chamomile, senna, apple, ginger, rooibos, and a great many other plants are used individually or in combination."
14513,wiki,"Opinion is divided between those who think that they are accidental, the result of an incorrect combination of a new die with one that had officially been withdrawn from use, or the work of coiners working with dies stolen from an official mint, perhaps at a time when one of them should have been destroyed."
