id,src,txt
186710,wiki,"""During the five years from 1860 to 1865, Arkhip Kuindzhi worked as a retoucher in the photography studio of Simeon Isakovich in Taganrog.  "
152818,wiki,"Wrestlers portrayed villains, heroes, or less distinguishable characters in the scripted events that built tension and culminated in a wrestling match or series of matches."
18380,wiki,"Wrestlers portrayed villains, heroes, or less distinguishable characters in the scripted events that built tension and culminated in a wrestling match or series of matches."
72821,wiki,"Wrestlers portrayed villains, heroes, or less distinguishable characters in the scripted events that built tension and culminated in a wrestling match or series of matches."
85217,wiki,"It has a fractional sloop B&R rig, a nearly-plumb stem, a reverse transom, an internally-mounted spade-type rudder controlled by a wheel and a fixed fin keel or wing keel."
117625,wiki,"Forestry graduate Jim Thornton saves a young woman, Joan Burbridge, from drowning at Palm Beach."
135841,wiki,On 30 April Cinna started at odds of 4/1 second favourite behind Lemonade in a 21-runner field for the 107th running of the 1000 Guineas over the Rowley Mile at Newmarket.
88015,wiki,The penultimate whorl is crooked.
120388,wiki,"Professional wrestlers portray villains, heroes, or less distinguishable characters in the scripted events that build tension and culminate in a wrestling match or series of matches."
100177,wiki,Crowds rushing through the streets... the sound of cannon and gunfire is becoming ever louder....
