id,src,txt
31773,qnli,It describes all possible rotations in n dimensions.
48673,qnli,Its elements are the integers 1 to p − 1.
57753,qnli,"They seldom fly except as a result of perceived danger, preferring to run into the undergrowth if approached."
41208,qnli,An estimated 93.5% of the population ages 6–14 attend an institution of education.
28931,qnli,"Facial hair continues to get coarser, darker and thicker for another 2–4 years after puberty."
28669,qnli,"The sRGB number for crimson is 220, 20, 60, which means that the red is slightly less intense and therefore darker, there is some green, which leans it toward orange; and there is a larger amount of blue,which makes it slightly blue-violet."
6262,qnli,"Nigeria is divided into thirty-six states and one Federal Capital Territory, which are further sub-divided into 774 Local Government Areas (LGAs)."
23063,qnli,"Asians made up 6% (1.7% Vietnamese, 1.3% Chinese, 1.3% Indian, 0.9% Pakistani, 0.4% Filipino, 0.3% Korean, 0.1% Japanese), while Pacific Islanders made up 0.1%."
12610,qnli,"It is named after the Big Dipper constellation, which is known in Chinese as Běidǒu."
54480,qnli,"In India, the legislation subjects are divided into 3 lists -Union List, State List and Concurrent List ."
