id,src,txt
24795,qqp,I know that gravity slows down time and that motion slows down time. Are there any other forces or forms of energy that slow down time?
41223,qqp,"Were there any other prophets or avatars that did miracles, like Jesus did?"
45694,qqp,"Do people actually like the taste of beer, or do they consume it to get drunk or for other reasons? Is it possible that people pretend to like beer because of social pressure?"
44773,qqp,"Is the Big Bang actually possible, or not?"
116319,qqp,I have wasted so much time & missed many opportunities. I have made many mistakes & have achieved nothing. Is it possible now to turn my life around?
80637,qqp,"If Kurdistan becomes a country, will it be socialist?"
44755,qqp,Could a large dose of LSD have genetically mutated my father's sperm and/or caused a certain gene to 'turn on' in him that has left me LSD-addicted?
116760,qqp,Do dentists want to open more practices? Are they generally happy with one practice or do some feel it could be more profitable to open more?
71167,qqp,There's lots of carbon available in the smoke from coal power plants. How can we get it so we can make things out of it?
8306,qqp,"What is the story of Zimbabwean economy, how could it reach to this point, is there another countries hanging around this destiny?"
