id,src,txt
139345,books,my voice wavered when i spoke again .
193179,books,i swing hard each time but i cant get the picture of my buddy getting dragged away from the back of my eyes .
30265,books,"i do n't know if it 's fury , disgust , or betrayal , but i do it-i swing ."
158745,books,then fast and furious .
188029,books,"she slid one fist around me , up and then down , up and then down , switching hands as she adjusted her rhythm , slowing down and massaging my base , then squeezing the tip in her hand ."
127000,books,"and with her left hand she lifted my chest up until i was standing again , my hands behind my neck , legs throbbing , the phallus thrust up and into me , her hand securing it ."
26719,books,couldnt keep my hook baited fast enough .
84928,books,closed them again .
134401,books,"kind of , she admitted , dragging her voice ."
163700,books,"for a while there kaitlyn thought it was cool , not having to worry about a parent always holding you back , giving you constricting rules and telling you what to do and not to do , but tonight it all changed ."
