id,src,txt
168288,wiki,"In 1748 at the age of twenty one, he received his MD."
104047,wiki,"However, following Gates's disastrous defeat at Camden on August 16, 1780, the Continental Congress had selected Washington's choice, Major General Nathanael Greene, to replace the disgraced Gates as commander of the Southern Department."
54414,wiki,Henry of Badewide (or Badwide) (German: Heinrich von Badewide) (died ca.
168863,wiki,"He obtained his PhD in April 1950.In October 1948, Vogl was appointed an instructor at the II."
120563,wiki,"Juan Pérez de Espinosa was born in Castilla la Vieja, Spain in 1558 and ordained a priest in the Order of Friars Minor on 10 August 1575."
94607,wiki,"Sir Edward Blanshard Stamp (21 March 1905 –  20 June 1984), also styled The Rt. Hon."
9992,wiki,"From September 1786 to June 1788 Swinburne was again in Paris, and high in favour with Marie-Antoinette."
144647,wiki,"Harry Garland, Pvt."
134345,wiki,He was relieved on 19 May 1941 by Kptlt.
168885,wiki,1983 Dr. rer.
