id,src,txt
148904,books,cassandra shook her head but angus spoke .
138031,books,"`` go on , '' meyer urges ."
119293,books,the lc looks back up at me .
182049,books,"de nogaret is a crude little man but his work is meticulous , based on lies it may be but this is dangerous for us ."
77220,books,"yet , i go on ."
56824,books,"i 'm tempted not to follow , but i have no choice ."
154733,books,"now , though , knowing that she 's there , in that house atop the hill , only a couple hundred feet away , he can hardly stand it ."
50242,books,"he says , not seeing the man in the path of his van , not seeing the truck that has now pulled up just behind the man , not seeing the truck 's passenger door open or the lanky cowboy-type who leaps out , a revolver with big yellow grips spilling from the holster on his hip and onto the ground as he does ; bryan smith 's world has narrowed to one very bad dog and one package of meat ."
132391,books,"he does n't stop completely , but he 's not going fast enough to bring me release ."
71035,books,"amidst it all , however , we had prevailed , stronger by the day ."
