id,src,txt
17124,qnli,"Pathfinders"" from 12 Kampfgruppe 100 (Bomb Group 100 or KGr 100) led 437 bombers from KG 1, KG 3, KG 26, KG 27, KG 55 and Lehrgeschwader 1 (1st Training Wing, or LG 1) which dropped 394 short tons (357 t) of high explosive, 56 short tons (51 t) of incendiaries, and 127 parachute mines."
40735,qnli,"On 30 September 1915, troops of the Serbian Army observed three enemy aircraft approaching Kragujevac."
29232,qnli,"According to the Catholic Encyclopedia of 1907-1912, materialism, defined as ""a philosophical system which regards matter as the only reality in the world [...] denies the existence of God and the soul""."
8733,qnli,In September 1914 the Imperial Japanese Navy Wakamiya conducted the world's first successful ship-launched air raid: on 6 September 1914 a Farman aircraft launched by Wakamiya attacked the Austro-Hungarian cruiser SMS Kaiserin Elisabeth and the German gunboat Jaguar in Kiaochow Bay off Tsingtao; neither was hit.
43870,qnli,"In October 1745, Ewald Georg von Kleist of Pomerania, Germany, found that charge could be stored by connecting a high-voltage electrostatic generator by a wire to a volume of water in a hand-held glass jar."
19074,qnli,The Roman Catholic Archdiocese of Montevideo was created as the Apostolic Vicariate of Montevideo in 1830.
58624,qnli,"The opinion of the majority of Croatian linguists[citation needed] is that there has never been a Serbo-Croatian language, but two different standard languages that overlapped sometime in the course of history."
12324,qnli,"Kota is known for its quality education in preparation of various competitive exams, coaching for medical and engineering exams while Jodhpur is home to many higher educational institutions like IIT, AIIMS, National Law University, Sardar Patel Police University, National institute of Fashion Technology, MBM Engineering College etc."
18352,qnli,"After the war between Nepal and Britain, also known as the Anglo-Gorkha War (1814–1816), the British colonial government came into power and the land now comprising Himachal Pradesh became part of the Punjab Province of British India."
40235,qnli,"Under anaerobic conditions, iron and steel alloys are slowly oxidized by the protons of water concomitantly reduced in molecular hydrogen (H_2)."
