id,src,txt
26354,qqp,Should Pakistan be partitioned into separate Sunni and Shia states?
65926,qqp,"Do south Indians who oppose Hindi imposition, want their languages to be imposed?"
69451,qqp,"Would Northern Irish people prefer to belong to the Republic of Ireland as a single country, or to remain belonging to the United Kingdom?"
13556,qqp,Should India also adopt a one child policy like China?
38338,qqp,"If Catalonia becomes independent, would Valencia and the Balearic Islands join them or stay in Spain?"
53852,qqp,Why doesnt the Israeli government just deport all Palestinians and take their land like the way Americans dealt with Indians?
135765,qqp,Should a student who has failed in one or two subjects in 12th be allowed admission in college?
90200,qqp,"Is there an attempt to change the demographic of West Bengal to isolate it, thereby isolating the rest of Northeast India?"
68809,qqp,Initiatives cleanganga campaign?
115479,qqp,Should smoking and drinking be banned in India?
