id,src,txt
93596,wiki,"Caverzaschi was born on 11 July 1993 in Madrid, missing most of his right leg from the knee down."
156965,wiki,"Silva made his debut at Junior Grand Slams at the 2011 Wimbledon Championships, reaching the 3rd round."
54476,wiki,"Moran was born in Skipton, Yorkshire, young son and youngest of three children of John Forsythe Wilson, a physician and general practitioner from northern Ireland, and his wife Mary Jane, daughter of the Reverend John Julius Hannah, a Presbyterian minister of Clogher."
191176,wiki,"Coulouris was born in Manchester, Lancashire, England, the son of Abigail (née Redfern) and Nicholas Coulouris, a  merchant of Greek origin."
75243,wiki,"Pat O'Callaghan was born in the townland of Knockaneroe, near Kanturk, County Cork, on 28 January 1906, the second of three sons born to Paddy O'Callaghan, a farmer, and Jane Healy."
191845,wiki,"Born in Ringmer, Sussex, he was the eldest child and only son of William Heneage Legge, a doctor, and Alice Mary Fawcus."
167153,wiki,"Hole was born at Ardwick near Manchester the only son of Samuel Hole of Caunton Manor and his wife, Mary Cooke of Macclesfield."
1536,wiki,"William O'Brien was born at Bank Place in Mallow, County Cork, as second son of James O'Brien, a solicitor's clerk, and his wife Kate, the daughter of James Nagle, a local shopkeeper."
35401,wiki,"Robbins was born in Sipson, west of London, the son of Rowland Richard (1872–1960) and Rosa Marion Robbins (nee Harris).  "
16819,wiki,"O'Neill described his decision thus""I said during the Tournament that I would take a family holiday and think about my future over the Christmas, New Year period."
