id,src,txt
94158,wiki,"for to live in the world,Life is the work of death to live in God is true life, Place eternal heavenly things before perishable earthly ones,Nothing is forever, what you grow the hour snatches away,Let your faith be strong in the precious blood of Christ,It is not fitting for you to seek sure health elsewhere,Not with a brave look if you shall join to yourself that hope,Rest not about to perish shall be given in perpetuity""."
116393,wiki,"She said: ""I worked in hospitals."
163784,wiki,"Before leaving, he yells, ""Good luck, Paco!"
76916,wiki,"Ordering the police to desist, he said, ""I am in command here."
97809,wiki,"While Carlos goes to dress, enter the guests."
201301,wiki,"Discussing his father, Zhirinovsky says with tears in his eyes: ""All my life I was looking for him."
14692,wiki,"It had an area of 44 km² (17 sq mi) with a population of 13,959 (as of 2010 census), it was divided into 16 villages of Datang (大塘村), Datuo (大托村), Fenglin (丰林村), Fenglong (丰垅村), Huayuan (花园村), Jingming (荆茗村), Langshan (朗山村), Minggang (茗岗村), Mulin (木林村), Shanglang (上朗村), Tazhuang (踏庄村), Tongxiao (桐宵村), Xiannan (仙南村), Zhengping (正坪村), Zhonglang (中朗村) and Zhongsen (中森村)."
9673,wiki,"She writes a text message that reads, ""Where are you?"
109316,wiki,"He wrote, ""Now I wish folks could learn that there is another part of this neck of the woods beside Everglade."
59659,wiki,"The population of the municipality, according to the census of 1995, was 25, 591.  "
