id,src,txt
198366,wiki,Ambrose Dawson (1707–1794) was an English physician.
69323,wiki,"Allen Creek is a stream in Scotland County, Missouri."
181528,wiki,"Newblatt was nominated by President Jimmy Carter on May 17, 1979, to the United States District Court for the Eastern District of Michigan, to a new seat created by 92 Stat."
189524,wiki,Alain Bailey (born 14 August 1987) is a Jamaican long jumper.
80810,wiki,"Cuba is an unincorporated community in western Washington Township, Clinton County, Ohio, United States."
146243,wiki,"Quail Hill is a village in the southern part of Irvine, Orange County, California."
106475,wiki,Domenico Massenzio (28 March 1586 - 23 October 1657) was an Italian baroque composer.
78504,wiki,"Chandlersville is an unincorporated community in western Salt Creek Township, Muskingum County, Ohio, United States.  "
91528,wiki,"Soldier Township is a township in Monona  County, Iowa, USA."
17301,wiki,"Everroad Park is an unincorporated community in Bartholomew County, Indiana, in the United States."
