id,src,txt
68085,wiki,"Sax was born in Los Angeles on April 26, 1936 to Mildred and Remy Sax."
42210,wiki,"SR 103 begins as Pacific Way at an intersection with 40th Street, signed as US 101, in Seaview."
131123,wiki,Shapiro was born Gail Ina Greenberg in 1947 to Jay and Roberta Greenberg.
150144,wiki,"In late 1926 or early 1927, Paramount Pictures decided to build in Seattle."
61660,wiki,"Mizuhara was born Audrie Kiko Daniel in Dallas, Texas and moved to Tokyo at age 2 and then to Kobe, Japan, at age 3 with her family."
156066,wiki,"Barbara Pierce was born on June 8, 1925, at Booth Memorial Hospital, a Salvation Army facility at 314 East 15th Street on Stuyvesant Square in the New York City borough of Manhattan, to Pauline (née Robinson) and Marvin Pierce."
138596,wiki,"Yurick was born on January 18, 1925 to a Russian Jewish immigrant father Sam, a miller, and his mother Flo, a Lithuanian Jewish immigrant."
157731,wiki,"Julia was born in Cefalonia, Greece to Greek Orthodox parents Agostos and Maria Deneiros in the 1930s."
6355,wiki,"""Al Hurricane Jr."" was born Alberto Nelson Sanchez Jr. to Alberto Nelson Sanchez and Nettie M. Fleming on October 30, 1959, in Albuquerque, New Mexico."
64187,wiki,"Young was born Perry Miller on November 22, 1941 and raised in Queens, New York."
