id,src,txt
49697,qnli,He is kept constantly informed as to the status of legislative business and as to the sentiment of his party respecting particular legislation under consideration.
35307,qnli,"Alliance with the U.K., France, New Zealand and Australia in defense of Vietnam against communism."
23793,qnli,"At Bandung Nasser sought a proclamation for the avoidance of international defense alliances, support for the independence of Tunisia, Algeria, and Morocco from French rule, support for the Palestinian right of return, and the implementation of UN resolutions regarding the Arab–Israeli conflict."
22682,qnli,"For his authority Miller invokes the people, citing the ""collective wisdom"" of Europe, and introducing a concept to arise many times in the decades to follow under chilling circumstances:"
51238,qnli,"Ruling by decree, he implemented measures to remove what he viewed as foreign imperialist influence from Libya, and strengthened ties to Arab nationalist governments."
21235,qnli,"Dr. Cecil Cook, the Northern Territory Protector of Natives, noted that:"
11833,qnli,""" Luther calls the members of the Orthodox Catholic Church ""papists"" and heretics, and has a special spiritual problem with Jewish circumcision."
22020,qnli,"Initially, Burke did not condemn the French Revolution."
48362,qnli,"After Muhammad Ali refused to obey the requirements of the London convention, the allied Anglo-Austrian fleet blocked the Delta, bombarded Beirut and captured Acre."
37170,qnli,Datta examines how writers and critics of the Belle Époque exploited the Napoleonic legend for diverse political and cultural ends.
