id,src,txt
5633,qnli,Hispanic or Latino of any race were 41.6% of the population
37254,qnli,"The population was made up of 44,032 Swiss men (35.4% of the population) and 15,092 (12.1%) non-Swiss men."
19889,qnli,"22,716 households (48.4%) were made up of individuals and 5,551 (11.8%) had someone living alone who was 65 years of age or older."
37455,qnli,"Of the population in the municipality, 39,008 or about 30.3% were born in Bern and lived there in 2000."
46024,qnli,"There were 34,981 households that consist of only one person and 1,592 households with five or more people."
28300,qnli,"In the leader entitled ""The Jewish Peril, a Disturbing Pamphlet: Call for Inquiry"", Steed wrote about The Protocols of the Elders of Zion:"
23303,qnli,This is followed by three years of obligatory lower secondary school where the pupils are separated according to ability and aptitude.
41631,qnli,"He was ordained to the priesthood on 10 August 1904 and served in a number of posts, including papal nuncio in France and a delegate to Bulgaria, Greece and Turkey."
31540,qnli,"Madonna said of her move to New York, ""It was the first time I'd ever taken a plane, the first time I'd ever gotten a taxi cab."
43202,qnli,"When the pope raised Montini to the cardinalate on 15 December 1958, he became Cardinal-Priest of Ss."
