id,src,txt
85493,qqp,I'm 16 years old and i want to become international badminton player how to follow my dream?
83855,qqp,I m graduate in Bachelor of Computer Application & I find job in UAE?
125774,qqp,जिस स्थान का आपने भ्रमण किया है उसपर 50-60 शब्दों में प्रतिवेदन लिखिए?
162886,qqp,"IF MICHAEL JACKSON FOUNDED HIS PURPOSE WHEN HE WAS living, WHY WAS HE UNHAPPY AND LONELY? IM CONFUSED"
146002,qqp,"Do we have any real playboy here, who can share whats life of a playboy?"
157653,qqp,Want to learn car driving.Suggest good driving schools in Jaipur.
121004,qqp,I am thinking to work for fews years after I complete my B.E+MBA to learn and then become an entrepreneur. Am I wrong? Justify.
151187,qqp,How can I get a feral cat to not be afraid of others & my dog? Is there any hope for this cat?
141000,qqp,"I have a mole on my glans penis.it doesn't hurt, bleed and pain.moreover its kinda dark blackish-brown spot.anything to worry?"
8317,qqp,Registering for cat 2016.i dontknow how to upload nc-OBC certificate.will they accept when I upload my communitycertificate issued by TN govt?
