id,src,txt
7486,qnli,"In 1951, during the early stages of the Cold War, Menzies spoke of the possibility of a looming third world war."
38289,qnli,"That year the loss of North Vietnam to the communists and the rejection of his proposed European Defence Community (EDC) were serious defeats, but he remained optimistic in his opposition to the spread of communism, saying ""Long faces don't win wars""."
10118,qnli,"On 23 May 1984, The Sun prepared a front page with the headline ""Mine Führer"" and a photograph of Scargill with his arm in the air, a pose which made him look as though he was giving a Nazi salute."
47376,qnli,"The Sun, during the Miners' strike of 1984–85, supported the police and the Thatcher government against the striking NUM miners, and in particular the union's president, Arthur Scargill."
23249,qnli,"The original 20 km relay through Jakarta was cancelled due to ""security worries"", at the request of the Chinese embassy, and the torch was instead carried round the city main's stadium, as it had been in Islamabad."
39026,qnli,"His rhetoric seems to have had a note of over-optimism, a confidence in progress, which was characteristic of the 1960s."
46064,qnli,"At MacKenzie's insistence, and against the wishes of Murdoch (the mogul was present because almost all the journalists were on strike), the headline was changed for later editions after the extent of Argentinian casualties became known."
32918,qnli,"The King and Queen were filmed inspecting their bombed home, the smiling Queen, as always, immaculately dressed in a hat and matching coat seemingly unbothered by the damage around her."
42819,qnli,"In the ensuing struggle, Bond steals his ring, which is emblazoned with a stylised octopus, and then kills Sciarra by kicking him out of a helicopter."
18951,qnli,"The torch relay then traveled through Nathan Road, Lantau Link, Sha Tin (crossed Shing Mun River via a dragon boat, which had been never used before in the history of Olympic torch relays), Victoria Harbour (crossed by Tin Hau, a VIP vessel managed by the Marine Department) before ending in Golden Bauhinia Square in Wan Chai."
