id,src,txt
57303,books,"ive been out on a few dates with a girl named , kimber morrey ."
29441,books,this ebook may not be re-sold or given away to other people .
130862,books,this ebook may not be re-sold or given away to other people .
73804,books,"if youre reading this book and did not purchase it , or it was not purchased for your use only , then please return to smashwords.com and purchase your own copy ."
138534,books,"if youre reading this book and did not purchase it , or it was not purchased for your use only , then please return to smashwords.com and purchase your own copy ."
83358,books,hadnt thought of that .
86941,books,didnt mean to burden you with my troubles .
171904,books,u.s. marines .
56263,books,havent been up there in a long while .
107267,books,dont talk about my past .
