id,src,txt
15188,qnli,In 1844 he wrote only the Op.
22297,qnli,"Poultry also includes other birds that are killed for their meat, such as the young of pigeons (known as squabs) but does not include similar wild birds hunted for sport or food and known as game."
30385,qnli,He essentially established a new genre with his own set of free-standing preludes (Op.
37551,qnli,"During the Second Punic War in 212 BCE, the Ludi Apollinares (""Apollonian Games"") were instituted in his honor, on the instructions of a prophecy attributed to one Marcius."
36837,qnli,"By a charter of Henry VI, granted on 9 March 1446/7 (25+26 Hen."
19377,qnli,Invasive grass species that rely on fire as part of their natural life cycle grow in many regularly burned areas.
999,qnli,"The Avars asked the Slavs to accept the suzerainty of the Avars, he however declined and is reported as saying: ""Others do not conquer our land, we conquer theirs –"
35210,qnli,Summers tend to be warm and humid at times with periodic rainfall so they are ideal for pastures and grazing.
4218,qnli,"Other reasons, including industry dispersal may have been a factor."
3564,qnli,i.e. more than 12 weeks – the amount of time an unqualified caretaker manager is allowed to take control).
