id,src,txt
56091,wiki,"In late 1947, he recalled, the writer-artist-editor team of Joe Simon and Jack Kirby at Crestwood Publications ""gave us our first job."
94447,wiki,"After an Atlas Comics retrenchment in 1957 — during which the company mixed a trove of inventory stories by Wildey and many others with new material for two to three years — Wildey freelanced on a small number of standalone anthology stories for two other publishers: Harvey Comics, in the science fiction/fantasy titles Alarming Tales #3-5 (Jan.-Sept. 1958), and Black Cat Mystic #62 (March 1958), Hi-School Romance #73 (March 1958) and Warfront #34 (Sept. 1958); and DC Comics, in Tales of the Unexpected #33 & 35 (Nov. 1958, March 1959), House of Secrets #17 (Feb.1959), My Greatest Adventure #28 & 32 (Nov. 1958 & June 1959), and House of Mystery #89 (Aug. 1959)."
148818,wiki,"Among the contributors to the ""Gashash"" success were the trio's producer (Avraham Pashanel) and directors (Shaike Ophir, Nisim Aloni, Yossi Banai, and Moti Kirschenbaum), as well as musical directors (Arie Levanon and after him Itshak Garciani) and content contributors (Music: Yair Rosenblum, Kobi Oshrat, Ariel Zilber, Mati Caspi, and Naomi Shemer; Writers: Shaike Ophir, Nisim Aloni, Yossi Banai, Moti Kirschenbaum, Danni Reve, and Yonatan Geffen).From the thousands of ""Gashash"" shows, Levi recalls one at Carnegie Hall that received warm reviews in the New York Times as well as a certain performance in front of injured soldiers in hospitals where a soldier's mother noted, ""Don't laugh."
183191,wiki,"When asked to describe Megadeth's guitar style, Mustaine answered: ""When you go to a show and see a guitar player who just stands there, that's a guitar player."
137268,wiki,"In 1935, H. L. Mencken read the 1934 Paris edition, and sent an encouraging note to Miller: ""I read Tropic of Cancer a month ago."
147359,wiki,"Poolside co-founder Jeffrey Paradise said in a statement, ""Vito and Mattie are the backbone and rhythm section from one of my favorite bands ever: The Rapture."
182984,wiki,"About the band's musical direction, Dave Mustaine said: ""We hit the nadir of our career with Risk, and I vowed after that we were going to get back to our roots."
186702,wiki,Colossians 4:17; ) and his surname came from his grandfather's vocational nickname meaning 'goldsmith' in Tatar (cf.
132742,wiki,"After a series of less successful follow-ups, he made the national charts again in 1955 with ""Seventeen"" (No. 18), ""The Shifting, Whispering Sands"" (No. 3) (another million-seller), and ""Are You Satisfied?"""
69952,wiki,"A high school drop-out, McKagan enrolled in a basic finance course at Santa Monica Community College in 1994; he explained that going over the financial records from his Guns N' Roses days had made him want to understand the process more, stating, ""I couldn't make sense of it."
