id,src,txt
40351,wiki,"Prijedor is known for being a multi religious society including a Catholic church, Eastern Orthodox churches and Mosques."
97118,wiki,"Many types of sports are in currency, throughout the region, but most popular of them is Polo."
76128,wiki,The town has a population of roughly 1500 people.
200412,wiki,Villanova sull'Arda has a railway station on the Cremona–Fidenza line.  
9102,wiki,Tourism is unmonitored and there are little interpretation and no facilities provided for tourists.  
64265,wiki,"Tourism is the main industry of Pichilemu, especially in the urban centre and some rural areas such as Cáhuil and Ciruelos."
201827,wiki,"Around the beach, there are some other restaurants and some hotels."
56166,wiki,The historical site is the most important archaeological site in the state of Zaghouan.
23072,wiki,The area has many land mines.
34515,wiki,"There are 16 hotels, bars and public houses, and 15 restaurants and cafes.  "
