id,src,txt
51982,qnli,An estimated 85–91 percent of Mali's girls and women have had female genital mutilation (2006 and 2001 data).
4736,qnli,"Opponents were critical of Libya's human rights abuses; according to Human Rights Watch (HRW) and others, hundreds of arrested political opponents often failed to receive a fair trial, and were sometimes subjected to torture or extrajudicial execution, most notably in the Abu Salim prison, including an alleged massacre on 29 June 1996 in which HRW estimated that 1,270 prisoners were massacred."
20399,qnli,"Gibson mandolins evolved into two basic styles: the Florentine or F-style, which has a decorative scroll near the neck, two points on the lower body and usually a scroll carved into the headstock; and the A-style, which is pear shaped, has no points and usually has a simpler headstock."
28387,qnli,"The most observed reptiles in the desert include: Mohave rattlesnake Crotalus scutulatus, twin-spotted rattlesnake Crotalus pricei, prairie rattlesnake Crotalus viridis, ridge-nosed rattlesnake Crotalus willardi, whip snake Masticophis flagellum, New Mexico whiptail Cnemidophorus neomexicanus, and red-spotted toad Bufo punctatus."
22095,qnli,"The reefs at Funafuti have suffered damage, with 80 per cent of the coral becoming bleached as a consequence of the increase in ocean temperatures and ocean acidification."
27714,qnli,"Tuberculosis is also a significant problem, with an 18% mortality rate."
12695,qnli,"Richmond is home to the rapidly developing Virginia BioTechnology Research Park, which opened in 1995 as an incubator facility for biotechnology and pharmaceutical companies."
34460,qnli,"Around 140 Gaddafi loyalists were rounded up from the convoy; tied up and abused, the corpses of 66 were found at the nearby Mahari Hotel, victims of extrajudicial execution."
19301,qnli,"An estimated 1.9 percent of the adult and children population was afflicted with HIV/AIDS that year, among the lowest rates in Sub-Saharan Africa."
13886,qnli,"About one billion people have no sanitation facility whatsoever and continue to defecate in gutters, behind bushes or in open water bodies, with no dignity or privacy - which is called open defecation and which poses significant health risks."
