id,src,txt
108024,books,ethan holding me and kissing me .
74671,books,"mr. honkers grins , seeing his will being followed , and imrm nods amiably ."
152328,books,eating .
197677,books,"breads , cheeses , fruits ."
121283,books,"grilled chicken breast , brown rice or baked sweet potato and steamed vegetables , salmon , sole , grass-fed beef ."
171757,books,again and again .
36959,books,oatmeal .
149024,books,stroking it .
147663,books,"mr. honkers sighs , and along with imrm they humor the primitive magical technology ."
605,books,things that strengthen our family and provide a positive and productive home .
