id,src,txt
165101,books,i was zipping up my fly and adjusting my junk when i bumped into abby in the hallway .
164059,books,trevor hung up the phone and strolled over to me .
168761,books,"i was upstairs , getting ready for my father 's annual christmas party , when aaron appeared in the bathroom mirror ."
12243,books,there was a knock at the door and amelia looked at me .
189454,books,"* * * olivia had just buttoned up her jeans and was reaching for her red wool peacoat when tony , one of vince 's personal guards , appeared in the doorway ."
90760,books,"oh no you dont , said a male voice , vaguely familiar ."
138058,books,"when i turned onto the second floor of my building , marcus was sitting across from my door with the quilt neatly folded and the pillow next to him ."
3115,books,"around the time i 'm almost ready , mel knocks on my door and sticks her head inside before i answer ."
111332,books,chapter 5 : arrival the guard station wasnt exactly what i had been expecting .
109249,books,"i hope im not calling too early , the friendly voice had offered ."
