id,src,txt
188583,wiki,"According to census survey report 2011, 96.99% workers describe their work as main work and 3.01% workers are involved in Marginal activity providing livelihood for less than 6 months."
11134,wiki,Thor attends to Stark's funeral.
151314,wiki,Genoese merchants organized the slave trade from the Crimea to Mamluk Egypt.
31904,wiki,"Appears in a French TV commercial (1993), playing a catwalk photographer, for a Mod's Hair product."
188580,wiki,"The population of children under the age of 6 years is 40 which is 8.20% of total population of Mazara Khurd, and child sex ratio is approximately 1222 as compared to Punjab state average of 846.Most of the people are from Schedule Caste which constitutes 37.30% of total population in Mazara Khurd."
151222,wiki,"Tang Chinese soldiers and pirates enslaved Koreans, Turks, Persians, Indonesians, and people from Inner Mongolia, Central Asia, and northern India."
188581,wiki,The town does not have any Schedule Tribe population so far.
85030,wiki,"A number of LeBron James jerseys were burned, and the famous Nike ""Witness"" mural of James in downtown Cleveland was immediately taken down."
151294,wiki,Ireland and Denmark provided markets for captured Anglo-Saxon and Celtic slaves.
175332,wiki,Renault-Nissan opened its Tangier facility in 2012 and manufactures the Dacia Lodgy and Dacia Dokker.
