id,src,txt
126619,qqp,Global software development
125350,qqp,Were all races (or ethnicity) really created equal? Isn't possible that as a generality some races have strengths and weaknesses that others do not?
67734,qqp,"Head suddenly jerked violently backwards in sleep on pillow, woke up shocked and confused, could it cause brain damage?"
71553,qqp,Moon nearest to earth on 13 dec 2016@ 04:20 AM?
152748,qqp,"Earth is silicate based planet, what if Earth was based on carbon instead?"
105008,qqp,Which is the best internet service provider in Bangalore (Sarjapur Road) ? Airtel or ACT or Tikona or Hathway or Railwire or BSNL or YOU broadband?
93472,qqp,"Restaurant aggregator website with information on all website that does table booking, food delivery and coupons for each restaurant, will it work ?"
13938,qqp,"Having US L-1B visa and not getting proper project to travel since long time , should I quit trying to go US and move on and find a new job?"
23793,qqp,"I feel hopeless I’m 27 no money, no job, no girlfriend and might be homeless, is life worth living?"
100277,qqp,"I want to make a center based hotel, what center options do I have? I need a valuable idea, a place that needs a hotel"
