id,src,txt
43717,wiki,"The median income for a household in the township was $64,809, and the median income for a family was $71,214."
70443,wiki,"The median income for a household in the township was $61,063, and the median income for a family was $65,000."
158614,wiki,"The median income for a household in the township was $34,583, and the median income for a family was $36,250."
184136,wiki,"The median income for a household in the CDP was $30,588, and the median income for a family was $35,313."
32920,wiki,"The median income for a household in the township was $32,039, and the median income for a family was $36,058."
46776,wiki,"The median income for a household in the township was $28,207, and the median income for a family was $34,954."
28431,wiki,"The median income for a household in the township was $50,532, and the median income for a family was $52,358."
31451,wiki,"The median income for a household in the township was $31,719, and the median income for a family was $37,955."
62229,wiki,"The median income for a household in the township was $38,833, and the median income for a family was $43,472."
154277,wiki,"The median income for a household in the township was $59,250, and the median income for a family was $63,281."
