id,src,txt
96139,wiki,"In the first test, Wales led the All Blacks 18–15 at the break, however the All Blacks scored 15 points in 5 minutes to lead Wales 32–21, with a final try on the 80th minute to win 39–21."
18024,wiki,"On 5 May 1607, during the Eighty Years' War, a Dutch fleet under Admiral Jacob van Heemskerk ambushed a Spanish fleet at anchor in the Bay of Gibraltar."
155145,wiki,"Urban development of the banks of the Tagus river (the Ribeira) was given a definitive impulse in the early 16th century, when King Manuel I built a new royal residence – the Ribeira Palace – by the river, outside the city walls."
60390,wiki,"On 26 May, she arrived at Guam to join the escort for the Midway Invasion Transport Group under Sentai -7"
49831,wiki,"The poem shows the influence of continental Germanic traditions, as it portrays Sigurd's death in the forest rather than in his bed."
79024,wiki,"While they are a neighboring long distance running rival, Ethiopia does not have the same successful track record in the steeplechase, but were encouraged by Getnet Wale winning the 2019 IAAF Diamond League.  "
84076,wiki,"The first written reference of the town appears in a document, dating to the year 1126, in which the Countess Doña Mayor donates to the monastery of Sahagún."
46651,wiki,"Belgium played its first match against France on May 30, 1976 at Stade Auguste Delaune in Reims, France."
61560,wiki,Bulut had set a personal best time of 4:01:18 in the semi-finals of the competition.
91690,wiki,"In 1542, the Navarrese Jesuit Francis Xavier, co-founder of the Society of Jesus; arrived in Goa."
