id,src,txt
11114,qqp,"Who are the key decision makers in a bank or a credit union for IT software platform (account process, etc.)? Is it the CEO or the CIO?"
146418,qqp,"Does Ariana Grande write her own songs? When she collaborates with others, do they do 90% of the writing or does she do most of it?"
82951,qqp,"Does someone need to be an accredited investor to purchase stock from an employee of a (private, early stage) startup?"
102812,qqp,What can somebody do that wants to become an entrepreneur but does not have an idea or capital?
146031,qqp,When something good happens something bad happens why?
114455,qqp,After I stand up very fast I get a very dizzy wired feeling. it's the most euphoric amazing feeling in the world for 5 seconds. What is this?
138516,qqp,"If you're an author writing a series of books (novels or otherwise), did you plan out the series or did it just evolve?"
13803,qqp,Is there any evidence which proves that ghosts really exists?
161768,qqp,"When a guy approaches a girl on the dancing floor at a night club and tries to dance with her, what does he want? Does he just want to dance at a proper distance or does he want something more physical?"
148948,qqp,"While applying for campus recruitment, do companies verify the internships that someone has done, from the company that they've actually done it from?"
