id,src,txt
51850,qnli,"And looking at those who sat in a circle around him, Jesus said, 'These are my mother and my brothers."
31128,qnli,"These include the Taguspark (in Oeiras), the Coimbra iParque (in Coimbra), the biocant (in Cantanhede), the Madeira Tecnopolo (in Funchal), Sines Tecnopolo (in Sines), Tecmaia (in Maia) and Parkurbis (in Covilhã)."
35031,qnli,"Travel and tourism continue to be extremely important for Portugal, with visitor numbers forecast to increase significantly in the future.[citation needed]"
22045,qnli,"Cardinal Augustin Bea, the head of the Secretariat for Promoting Christian Unity, added at the end of the visit, ""Let us move forward in Christ."
24151,qnli,"Once it was West's turn to speak again, he said, ""George Bush doesn't care about black people."
21259,qnli,"Most industries, businesses and financial institutions are concentrated in the Lisbon and Porto metropolitan areas—the Setúbal, Aveiro, Braga, Coimbra and Leiria districts are the biggest economic centres outside these two main areas.[citation needed]"
24597,qnli,"Among them Duke of Zhou, respected as a founder of Rujia (Confucianism), is especially prominent and pioneering in humanistic thought."
33680,qnli,Jingning She Autonomous County in Lishui is the only She autonomous county in China.
4095,qnli,"is Zhe River basin, and they are connected by the Grand Canal east to Nanjing."
55904,qnli,"There are 405 government schools, 267 government aided schools, 175 private schools and 528 community halls in the slum areas.:70"
