id,src,txt
37992,books,"it claims to be nongas nephew , yok ."
65607,books,"six months earlier , speaking in a mosque and wearing a veil , that countrys former minister for integration mona sahlin said that many swedes are envious of the immigrants because they , unlike the swedes , have a culture , a history , something which ties them together ."
61336,books,"its a river in egypt , bro ."
114286,books,sergio l. guadiz for private respondents .
140709,books,"1940 , february 4 : schooner gloria colita , gulf of mexico , found derelict and awash ."
70175,books,"the bekka valley is a northerly extension of the great rift valley , which stretches from africa to syria , pulling east from west ."
75251,books,"clarissa introduced malique , angie , she pointed to a red head with long curly hair , freckles and green eyes ."
196995,books,"bob riggins and his wife , cathy ; ursula godsoe and sandra beals ."
134052,books,kaliinin and morrison represent the first multiple miniaturization and were the first to be miniaturized in the ship .
100547,books,"yes , sir , meelix spoke up ."
