id,src,txt
106465,qqp,Q2. If 4x + 3y = 78 and 3x/2y =27/22. How much is y-x? A) 17 b) 8 c) 6 d) 4?
160024,qqp,"""How good is GraphicStock for unlimited image downloads for $99 per year? Is it worth?"""
158313,qqp,"If you could only choose one… Investments for now vs Investments for the future. (Investments equal; space, time, happiness, love, family and money.)"
14130,qqp,"Z satisfies |z-2|=Re(z),then prove locus parabola and find max arg(z)?"
119535,qqp,"How do you dedupe & merge a large Excel database w/ multiple columns in Mac Office '08? (w/ no VBA, & more filters than basic 'advanced filter')"
157099,qqp,Use of rib in ug nx8?
160831,qqp,"Let x assumes the value 0,1,2 and 3 with respective probabilities 0.51, 0.38, 0.10 and 0.01 the mean of distribution is?"
97338,qqp,"Besides Facebook and Twitter OAuth, does Firebase support other OAuth authentications, like WeChat?"
31713,qqp,"What is the output for in main {char *ptr=""hello""; ptr [0] ='m'; printf (""%s"", *s);}?"
129504,qqp,Samsung Galaxy Note 4: WILL the official update for android mar 6.0 come to note 4 and 3?
