id,src,txt
22954,qnli,Praetors administered civil law and commanded provincial armies.
50540,qnli,operating Aérospatiale SA-342L and Bell 206 and the 450th Helicopter Gunship Squadron (450 ME/P) – operating Mi-35P helicopters and the Britten-Norman BN-2B and Pilatus PC-9 fixed-wing aircraft.
46042,qnli,"Turner Classic Movies essentially operates as a commercial-free service, with the only advertisements on the network being shown between features – which advertise TCM products, network promotions for upcoming special programs and the original trailers for films that are scheduled to be broadcast on TCM (particularly those that will air during the primetime hours), and featurettes about classic film actors and actresses."
27961,qnli,"Turner Classic Movies also airs regularly scheduled weekly film blocks, which are periodically preempted for special themed month-long or seasonal scheduling events, such as the ""31 Days of Oscar"" film series in the month preceding the Academy Awards and the month-long ""Summer Under the Stars"" in August; all featured programming has their own distinctive feature presentation bumper for the particular scheduled presentation."
23441,qnli,"The climate is temperate marine, with mild winters and warm summers."
39968,qnli,"Hosted by Robert Osbourne, the network also marks the occurrence of a film actor's birthday (either antemortem or posthumously) or recent death with day- or evening-long festivals showcasting several of that artist's best, earliest or least-known pictures; by effect, marathons scheduled in honor of an actor's passing (which are scheduled within a month after their death) pre-empt films originally scheduled to air on that date."
29018,qnli,"Most of North America shifts at 02:00 local time, so its zones do not shift at the same time; for example, Mountain Time is temporarily (for one hour) zero hours ahead of Pacific Time, instead of one hour ahead, in the autumn and two hours, instead of one, ahead of Pacific Time in the spring."
34618,qnli,"The CBC's flagship newscast, The National, airs Sunday through Fridays at 10:00 p.m. EST and Saturdays at 6:00 p.m. EST."
50370,qnli,"For the 2001 general election The Times declared its support for Tony Blair's Labour government, which was re-elected by a landslide."
17177,qnli,They are currently produced by the Collins Bartholomew imprint of HarperCollins Publishers.
